  0%|                                                                                                                                          | 0/5118 [00:00<?, ?it/s]/data/pangzs/miniconda3/envs/etchat/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
You are not running the flash-attention implementation, expect numerical differences.
                                                                                                                                                                        
{'loss': 8.6604, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 5.4788, 'grad_norm': 3.170950412750244, 'learning_rate': 1.2098097039111511e-05, 'epoch': 0.45}
{'loss': 5.2742, 'grad_norm': 2.9205408096313477, 'learning_rate': 1.2091908730873641e-05, 'epoch': 0.45}
{'loss': 5.0316, 'grad_norm': 2.8786611557006836, 'learning_rate': 1.2085719584761378e-05, 'epoch': 0.45}
{'loss': 5.2249, 'grad_norm': 3.7923927307128906, 'learning_rate': 1.2079529603253666e-05, 'epoch': 0.45}
{'loss': 5.1127, 'grad_norm': 2.8809120655059814, 'learning_rate': 1.2073338788829787e-05, 'epoch': 0.45}
{'loss': 5.2271, 'grad_norm': 8.678335189819336, 'learning_rate': 1.2067147143969353e-05, 'epoch': 0.45}
{'loss': 5.1668, 'grad_norm': 2.715041160583496, 'learning_rate': 1.206095467115231e-05, 'epoch': 0.45}
{'loss': 5.3556, 'grad_norm': 3.77020263671875, 'learning_rate': 1.2054761372858937e-05, 'epoch': 0.45}
{'loss': 5.388, 'grad_norm': 2.644845962524414, 'learning_rate': 1.204856725156984e-05, 'epoch': 0.45}
{'loss': 5.1888, 'grad_norm': 5.645540237426758, 'learning_rate': 1.204237230976596e-05, 'epoch': 0.45}
{'loss': 5.599, 'grad_norm': 3.181185483932495, 'learning_rate': 1.203617654992856e-05, 'epoch': 0.45}
{'loss': 4.9103, 'grad_norm': 2.81758713722229, 'learning_rate': 1.2029979974539233e-05, 'epoch': 0.45}
{'loss': 5.2617, 'grad_norm': 4.844219207763672, 'learning_rate': 1.2023782586079908e-05, 'epoch': 0.45}
{'loss': 5.2458, 'grad_norm': 2.820058822631836, 'learning_rate': 1.2017584387032826e-05, 'epoch': 0.45}
{'loss': 5.2036, 'grad_norm': 3.575802803039551, 'learning_rate': 1.2011385379880555e-05, 'epoch': 0.45}
{'loss': 5.4386, 'grad_norm': 2.85964035987854, 'learning_rate': 1.2005185567105994e-05, 'epoch': 0.45}
{'loss': 5.0376, 'grad_norm': 2.1086578369140625, 'learning_rate': 1.1998984951192361e-05, 'epoch': 0.45}
{'loss': 5.04, 'grad_norm': 2.70320200920105, 'learning_rate': 1.1992783534623191e-05, 'epoch': 0.45}
{'loss': 5.0877, 'grad_norm': 2.8089356422424316, 'learning_rate': 1.198658131988235e-05, 'epoch': 0.46}
{'loss': 5.1297, 'grad_norm': 2.8502683639526367, 'learning_rate': 1.198037830945401e-05, 'epoch': 0.46}
{'loss': 5.3255, 'grad_norm': 2.8715076446533203, 'learning_rate': 1.1974174505822677e-05, 'epoch': 0.46}
{'loss': 5.1449, 'grad_norm': 2.866506338119507, 'learning_rate': 1.1967969911473162e-05, 'epoch': 0.46}
{'loss': 5.0286, 'grad_norm': 2.5757791996002197, 'learning_rate': 1.1961764528890599e-05, 'epoch': 0.46}
{'loss': 5.4807, 'grad_norm': 3.2161457538604736, 'learning_rate': 1.1955558360560438e-05, 'epoch': 0.46}
{'loss': 4.8612, 'grad_norm': 2.2040867805480957, 'learning_rate': 1.194935140896844e-05, 'epoch': 0.46}
{'loss': 5.1278, 'grad_norm': 2.6799285411834717, 'learning_rate': 1.194314367660068e-05, 'epoch': 0.46}
{'loss': 5.2239, 'grad_norm': 3.568415880203247, 'learning_rate': 1.1936935165943553e-05, 'epoch': 0.46}
{'loss': 5.1359, 'grad_norm': 3.3479976654052734, 'learning_rate': 1.1930725879483756e-05, 'epoch': 0.46}
{'loss': 5.1166, 'grad_norm': 3.9896647930145264, 'learning_rate': 1.19245158197083e-05, 'epoch': 0.46}
{'loss': 5.3145, 'grad_norm': 2.698984384536743, 'learning_rate': 1.1918304989104515e-05, 'epoch': 0.46}
{'loss': 4.9918, 'grad_norm': 4.076180934906006, 'learning_rate': 1.191209339016002e-05, 'epoch': 0.46}
{'loss': 4.9967, 'grad_norm': 2.7285311222076416, 'learning_rate': 1.190588102536276e-05, 'epoch': 0.46}
{'loss': 5.2547, 'grad_norm': 4.172124862670898, 'learning_rate': 1.1899667897200978e-05, 'epoch': 0.46}
{'loss': 5.2411, 'grad_norm': 2.4700632095336914, 'learning_rate': 1.1893454008163226e-05, 'epoch': 0.46}
{'loss': 5.2026, 'grad_norm': 4.140318870544434, 'learning_rate': 1.1887239360738356e-05, 'epoch': 0.46}
{'loss': 5.6193, 'grad_norm': 4.367569923400879, 'learning_rate': 1.1881023957415535e-05, 'epoch': 0.46}
{'loss': 5.1189, 'grad_norm': 2.80900239944458, 'learning_rate': 1.1874807800684217e-05, 'epoch': 0.46}
{'loss': 5.2494, 'grad_norm': 3.130403757095337, 'learning_rate': 1.186859089303417e-05, 'epoch': 0.46}
{'loss': 5.4719, 'grad_norm': 3.2788522243499756, 'learning_rate': 1.1862373236955454e-05, 'epoch': 0.46}
{'loss': 5.628, 'grad_norm': 3.252635955810547, 'learning_rate': 1.1856154834938437e-05, 'epoch': 0.46}
{'loss': 5.2052, 'grad_norm': 2.476797103881836, 'learning_rate': 1.1849935689473786e-05, 'epoch': 0.46}
{'loss': 5.122, 'grad_norm': 2.716510057449341, 'learning_rate': 1.1843715803052453e-05, 'epoch': 0.46}
{'loss': 5.1373, 'grad_norm': 2.4530272483825684, 'learning_rate': 1.1837495178165706e-05, 'epoch': 0.46}
{'loss': 5.1201, 'grad_norm': 2.698503017425537, 'learning_rate': 1.1831273817305088e-05, 'epoch': 0.46}
{'loss': 5.3093, 'grad_norm': 2.2528181076049805, 'learning_rate': 1.1825051722962454e-05, 'epoch': 0.46}
{'loss': 5.049, 'grad_norm': 2.6131432056427, 'learning_rate': 1.1818828897629941e-05, 'epoch': 0.46}
{'loss': 5.0607, 'grad_norm': 3.216632843017578, 'learning_rate': 1.1812605343799989e-05, 'epoch': 0.46}
{'loss': 5.3064, 'grad_norm': 3.1009998321533203, 'learning_rate': 1.180638106396532e-05, 'epoch': 0.46}
{'loss': 5.3213, 'grad_norm': 3.215161085128784, 'learning_rate': 1.1800156060618955e-05, 'epoch': 0.46}
{'loss': 5.1318, 'grad_norm': 2.8957459926605225, 'learning_rate': 1.1793930336254195e-05, 'epoch': 0.46}
{'loss': 5.4838, 'grad_norm': 2.6156423091888428, 'learning_rate': 1.1787703893364645e-05, 'epoch': 0.46}
{'loss': 5.5003, 'grad_norm': 2.5184662342071533, 'learning_rate': 1.1781476734444181e-05, 'epoch': 0.46}
{'loss': 5.0491, 'grad_norm': 2.6963412761688232, 'learning_rate': 1.1775248861986978e-05, 'epoch': 0.46}
{'loss': 4.7777, 'grad_norm': 2.3535373210906982, 'learning_rate': 1.176902027848749e-05, 'epoch': 0.46}
{'loss': 5.337, 'grad_norm': 2.868194818496704, 'learning_rate': 1.176279098644046e-05, 'epoch': 0.46}
{'loss': 5.007, 'grad_norm': 2.4688289165496826, 'learning_rate': 1.1756560988340912e-05, 'epoch': 0.46}
{'loss': 5.4643, 'grad_norm': 2.975158214569092, 'learning_rate': 1.1750330286684153e-05, 'epoch': 0.46}
{'loss': 5.0343, 'grad_norm': 2.3914313316345215, 'learning_rate': 1.174409888396577e-05, 'epoch': 0.46}
{'loss': 5.2468, 'grad_norm': 2.6647732257843018, 'learning_rate': 1.173786678268164e-05, 'epoch': 0.46}
{'loss': 5.2056, 'grad_norm': 2.160027265548706, 'learning_rate': 1.1731633985327906e-05, 'epoch': 0.46}
{'loss': 5.1232, 'grad_norm': 2.5164520740509033, 'learning_rate': 1.1725400494401e-05, 'epoch': 0.46}
{'loss': 5.1634, 'grad_norm': 2.8635847568511963, 'learning_rate': 1.171916631239763e-05, 'epoch': 0.46}
{'loss': 5.2978, 'grad_norm': 2.7395999431610107, 'learning_rate': 1.1712931441814776e-05, 'epoch': 0.46}
{'loss': 5.273, 'grad_norm': 2.5872180461883545, 'learning_rate': 1.1706695885149702e-05, 'epoch': 0.46}
{'loss': 5.413, 'grad_norm': 3.3457272052764893, 'learning_rate': 1.1700459644899938e-05, 'epoch': 0.46}
{'loss': 5.3467, 'grad_norm': 2.556004285812378, 'learning_rate': 1.1694222723563291e-05, 'epoch': 0.46}
{'loss': 5.2431, 'grad_norm': 2.9458463191986084, 'learning_rate': 1.1687985123637846e-05, 'epoch': 0.46}
{'loss': 5.1695, 'grad_norm': 2.632546901702881, 'learning_rate': 1.1681746847621951e-05, 'epoch': 0.46}
{'loss': 5.1613, 'grad_norm': 2.988463878631592, 'learning_rate': 1.1675507898014235e-05, 'epoch': 0.46}
{'loss': 5.2504, 'grad_norm': 2.6804287433624268, 'learning_rate': 1.1669268277313585e-05, 'epoch': 0.47}
{'loss': 4.9658, 'grad_norm': 2.581592321395874, 'learning_rate': 1.1663027988019166e-05, 'epoch': 0.47}
{'loss': 5.3057, 'grad_norm': 2.8520617485046387, 'learning_rate': 1.1656787032630405e-05, 'epoch': 0.47}
{'loss': 5.1363, 'grad_norm': 2.389694929122925, 'learning_rate': 1.1650545413647001e-05, 'epoch': 0.47}
{'loss': 5.2069, 'grad_norm': 3.1951515674591064, 'learning_rate': 1.1644303133568915e-05, 'epoch': 0.47}
{'loss': 5.0303, 'grad_norm': 2.294950008392334, 'learning_rate': 1.1638060194896378e-05, 'epoch': 0.47}
{'loss': 4.8559, 'grad_norm': 2.457758665084839, 'learning_rate': 1.163181660012987e-05, 'epoch': 0.47}
{'loss': 4.9603, 'grad_norm': 2.550384283065796, 'learning_rate': 1.1625572351770157e-05, 'epoch': 0.47}
{'loss': 5.6195, 'grad_norm': 3.7402071952819824, 'learning_rate': 1.1619327452318248e-05, 'epoch': 0.47}
{'loss': 5.5615, 'grad_norm': 2.9553823471069336, 'learning_rate': 1.1613081904275419e-05, 'epoch': 0.47}
{'loss': 5.3642, 'grad_norm': 2.85658597946167, 'learning_rate': 1.1606835710143207e-05, 'epoch': 0.47}
{'loss': 5.4658, 'grad_norm': 4.276256561279297, 'learning_rate': 1.1600588872423406e-05, 'epoch': 0.47}
{'loss': 5.0277, 'grad_norm': 3.1757233142852783, 'learning_rate': 1.1594341393618071e-05, 'epoch': 0.47}
{'loss': 5.4864, 'grad_norm': 2.3779685497283936, 'learning_rate': 1.158809327622951e-05, 'epoch': 0.47}
{'loss': 5.5293, 'grad_norm': 4.148305416107178, 'learning_rate': 1.1581844522760287e-05, 'epoch': 0.47}
{'loss': 5.0793, 'grad_norm': 2.740995168685913, 'learning_rate': 1.157559513571322e-05, 'epoch': 0.47}
{'loss': 5.1463, 'grad_norm': 6.799847602844238, 'learning_rate': 1.1569345117591384e-05, 'epoch': 0.47}
{'loss': 4.9686, 'grad_norm': 2.742704391479492, 'learning_rate': 1.1563094470898106e-05, 'epoch': 0.47}
{'loss': 5.3035, 'grad_norm': 3.4447784423828125, 'learning_rate': 1.1556843198136966e-05, 'epoch': 0.47}
{'loss': 4.897, 'grad_norm': 2.6451218128204346, 'learning_rate': 1.155059130181179e-05, 'epoch': 0.47}
{'loss': 5.3113, 'grad_norm': 3.3815410137176514, 'learning_rate': 1.1544338784426656e-05, 'epoch': 0.47}
{'loss': 5.227, 'grad_norm': 3.5636019706726074, 'learning_rate': 1.1538085648485895e-05, 'epoch': 0.47}
{'loss': 4.9531, 'grad_norm': 2.6033174991607666, 'learning_rate': 1.153183189649408e-05, 'epoch': 0.47}
{'loss': 5.4092, 'grad_norm': 2.8730475902557373, 'learning_rate': 1.1525577530956029e-05, 'epoch': 0.47}
{'loss': 5.4118, 'grad_norm': 4.614616870880127, 'learning_rate': 1.1519322554376816e-05, 'epoch': 0.47}
{'loss': 5.1719, 'grad_norm': 3.4766786098480225, 'learning_rate': 1.151306696926175e-05, 'epoch': 0.47}
{'loss': 5.0779, 'grad_norm': 2.9268877506256104, 'learning_rate': 1.1506810778116389e-05, 'epoch': 0.47}
{'loss': 5.1554, 'grad_norm': 2.847348213195801, 'learning_rate': 1.1500553983446527e-05, 'epoch': 0.47}
{'loss': 5.1394, 'grad_norm': 2.749260187149048, 'learning_rate': 1.1494296587758212e-05, 'epoch': 0.47}
{'loss': 4.8379, 'grad_norm': 3.0608928203582764, 'learning_rate': 1.148803859355772e-05, 'epoch': 0.47}
{'loss': 5.0784, 'grad_norm': 2.442378282546997, 'learning_rate': 1.148178000335157e-05, 'epoch': 0.47}
{'loss': 5.4463, 'grad_norm': 2.358675479888916, 'learning_rate': 1.1475520819646526e-05, 'epoch': 0.47}
{'loss': 5.1584, 'grad_norm': 2.74306321144104, 'learning_rate': 1.1469261044949584e-05, 'epoch': 0.47}
{'loss': 5.2701, 'grad_norm': 2.649082660675049, 'learning_rate': 1.146300068176798e-05, 'epoch': 0.47}
{'loss': 5.5356, 'grad_norm': 3.5403735637664795, 'learning_rate': 1.1456739732609179e-05, 'epoch': 0.47}
{'loss': 5.028, 'grad_norm': 2.740063428878784, 'learning_rate': 1.145047819998089e-05, 'epoch': 0.47}
{'loss': 5.2437, 'grad_norm': 3.253969192504883, 'learning_rate': 1.1444216086391052e-05, 'epoch': 0.47}
{'loss': 5.4767, 'grad_norm': 3.4327690601348877, 'learning_rate': 1.143795339434783e-05, 'epoch': 0.47}
{'loss': 5.0025, 'grad_norm': 3.1270840167999268, 'learning_rate': 1.1431690126359632e-05, 'epoch': 0.47}
{'loss': 5.1658, 'grad_norm': 2.6373698711395264, 'learning_rate': 1.142542628493509e-05, 'epoch': 0.47}
{'loss': 5.1487, 'grad_norm': 2.218226194381714, 'learning_rate': 1.1419161872583065e-05, 'epoch': 0.47}
{'loss': 5.1709, 'grad_norm': 2.7607784271240234, 'learning_rate': 1.1412896891812655e-05, 'epoch': 0.47}
{'loss': 5.2151, 'grad_norm': 2.5879337787628174, 'learning_rate': 1.140663134513317e-05, 'epoch': 0.47}
{'loss': 5.1633, 'grad_norm': 2.4828245639801025, 'learning_rate': 1.140036523505416e-05, 'epoch': 0.47}
{'loss': 5.2944, 'grad_norm': 2.809831380844116, 'learning_rate': 1.1394098564085399e-05, 'epoch': 0.47}
{'loss': 5.4808, 'grad_norm': 4.186230659484863, 'learning_rate': 1.1387831334736878e-05, 'epoch': 0.47}
{'loss': 5.2685, 'grad_norm': 2.957716703414917, 'learning_rate': 1.1381563549518823e-05, 'epoch': 0.47}
{'loss': 5.3972, 'grad_norm': 3.0292603969573975, 'learning_rate': 1.1375295210941674e-05, 'epoch': 0.47}
{'loss': 5.1651, 'grad_norm': 2.981891393661499, 'learning_rate': 1.1369026321516094e-05, 'epoch': 0.47}
{'loss': 5.3728, 'grad_norm': 2.713092565536499, 'learning_rate': 1.136275688375297e-05, 'epoch': 0.47}
{'loss': 5.3546, 'grad_norm': 2.672128200531006, 'learning_rate': 1.1356486900163404e-05, 'epoch': 0.47}
{'loss': 5.5079, 'grad_norm': 2.556192636489868, 'learning_rate': 1.1350216373258723e-05, 'epoch': 0.47}
{'loss': 5.0393, 'grad_norm': 3.3083672523498535, 'learning_rate': 1.1343945305550464e-05, 'epoch': 0.48}
{'loss': 5.2008, 'grad_norm': 2.6400249004364014, 'learning_rate': 1.1337673699550382e-05, 'epoch': 0.48}
{'loss': 5.0722, 'grad_norm': 2.6189258098602295, 'learning_rate': 1.1331401557770461e-05, 'epoch': 0.48}
{'loss': 5.1849, 'grad_norm': 3.152693510055542, 'learning_rate': 1.1325128882722876e-05, 'epoch': 0.48}
{'loss': 5.2571, 'grad_norm': 2.7230513095855713, 'learning_rate': 1.131885567692003e-05, 'epoch': 0.48}
{'loss': 5.3847, 'grad_norm': 3.0512094497680664, 'learning_rate': 1.1312581942874546e-05, 'epoch': 0.48}
{'loss': 5.4935, 'grad_norm': 3.0474843978881836, 'learning_rate': 1.1306307683099237e-05, 'epoch': 0.48}
{'loss': 5.4068, 'grad_norm': 2.77974009513855, 'learning_rate': 1.1300032900107147e-05, 'epoch': 0.48}
{'loss': 5.1939, 'grad_norm': 2.7777698040008545, 'learning_rate': 1.1293757596411522e-05, 'epoch': 0.48}
{'loss': 5.1187, 'grad_norm': 3.784001588821411, 'learning_rate': 1.128748177452581e-05, 'epoch': 0.48}
{'loss': 5.0024, 'grad_norm': 2.608293294906616, 'learning_rate': 1.1281205436963676e-05, 'epoch': 0.48}
{'loss': 5.3492, 'grad_norm': 2.604985237121582, 'learning_rate': 1.1274928586238987e-05, 'epoch': 0.48}
{'loss': 5.4736, 'grad_norm': 3.0470077991485596, 'learning_rate': 1.1268651224865818e-05, 'epoch': 0.48}
{'loss': 5.5109, 'grad_norm': 3.0688562393188477, 'learning_rate': 1.1262373355358447e-05, 'epoch': 0.48}
{'loss': 5.0755, 'grad_norm': 2.840376377105713, 'learning_rate': 1.1256094980231356e-05, 'epoch': 0.48}
{'loss': 5.2682, 'grad_norm': 3.3547890186309814, 'learning_rate': 1.1249816101999227e-05, 'epoch': 0.48}
{'loss': 5.3724, 'grad_norm': 2.881525754928589, 'learning_rate': 1.1243536723176947e-05, 'epoch': 0.48}
{'loss': 5.1841, 'grad_norm': 2.706923484802246, 'learning_rate': 1.1237256846279603e-05, 'epoch': 0.48}
{'loss': 5.2576, 'grad_norm': 2.7704975605010986, 'learning_rate': 1.1230976473822478e-05, 'epoch': 0.48}
{'loss': 5.0454, 'grad_norm': 2.6091649532318115, 'learning_rate': 1.1224695608321057e-05, 'epoch': 0.48}
{'loss': 5.391, 'grad_norm': 2.8576128482818604, 'learning_rate': 1.1218414252291024e-05, 'epoch': 0.48}
{'loss': 4.9637, 'grad_norm': 2.7772347927093506, 'learning_rate': 1.1212132408248256e-05, 'epoch': 0.48}
{'loss': 5.4407, 'grad_norm': 3.5416104793548584, 'learning_rate': 1.1205850078708824e-05, 'epoch': 0.48}
{'loss': 5.3516, 'grad_norm': 3.043799877166748, 'learning_rate': 1.1199567266189e-05, 'epoch': 0.48}
{'loss': 5.2433, 'grad_norm': 2.83443546295166, 'learning_rate': 1.1193283973205242e-05, 'epoch': 0.48}
{'loss': 5.2572, 'grad_norm': 2.715226650238037, 'learning_rate': 1.1187000202274207e-05, 'epoch': 0.48}
{'loss': 5.4584, 'grad_norm': 3.3963119983673096, 'learning_rate': 1.118071595591274e-05, 'epoch': 0.48}
{'loss': 5.4826, 'grad_norm': 3.1431124210357666, 'learning_rate': 1.1174431236637875e-05, 'epoch': 0.48}
{'loss': 5.5003, 'grad_norm': 2.9898738861083984, 'learning_rate': 1.1168146046966838e-05, 'epoch': 0.48}
{'loss': 5.1241, 'grad_norm': 2.6513917446136475, 'learning_rate': 1.1161860389417041e-05, 'epoch': 0.48}
{'loss': 5.3459, 'grad_norm': 2.88126540184021, 'learning_rate': 1.1155574266506089e-05, 'epoch': 0.48}
{'loss': 5.4558, 'grad_norm': 3.111353635787964, 'learning_rate': 1.1149287680751763e-05, 'epoch': 0.48}
{'loss': 5.469, 'grad_norm': 2.8797378540039062, 'learning_rate': 1.1143000634672043e-05, 'epoch': 0.48}
{'loss': 5.1739, 'grad_norm': 2.8954622745513916, 'learning_rate': 1.1136713130785079e-05, 'epoch': 0.48}
{'loss': 5.1052, 'grad_norm': 2.924534320831299, 'learning_rate': 1.1130425171609218e-05, 'epoch': 0.48}
{'loss': 5.0337, 'grad_norm': 2.3171257972717285, 'learning_rate': 1.112413675966298e-05, 'epoch': 0.48}
{'loss': 5.1171, 'grad_norm': 3.2222890853881836, 'learning_rate': 1.1117847897465071e-05, 'epoch': 0.48}
{'loss': 5.352, 'grad_norm': 2.3348662853240967, 'learning_rate': 1.111155858753437e-05, 'epoch': 0.48}
{'loss': 5.1556, 'grad_norm': 2.5253281593322754, 'learning_rate': 1.1105268832389946e-05, 'epoch': 0.48}
{'loss': 5.046, 'grad_norm': 2.3091444969177246, 'learning_rate': 1.109897863455104e-05, 'epoch': 0.48}
{'loss': 4.9879, 'grad_norm': 2.324864387512207, 'learning_rate': 1.1092687996537075e-05, 'epoch': 0.48}
{'loss': 5.132, 'grad_norm': 3.2787795066833496, 'learning_rate': 1.1086396920867642e-05, 'epoch': 0.48}
{'loss': 5.3928, 'grad_norm': 2.8672192096710205, 'learning_rate': 1.1080105410062512e-05, 'epoch': 0.48}
{'loss': 5.167, 'grad_norm': 2.954190492630005, 'learning_rate': 1.1073813466641633e-05, 'epoch': 0.48}
{'loss': 5.6086, 'grad_norm': 3.140852212905884, 'learning_rate': 1.1067521093125123e-05, 'epoch': 0.48}
{'loss': 5.115, 'grad_norm': 2.8121163845062256, 'learning_rate': 1.106122829203327e-05, 'epoch': 0.48}
{'loss': 5.1466, 'grad_norm': 2.874149799346924, 'learning_rate': 1.1054935065886541e-05, 'epoch': 0.48}
{'loss': 5.3507, 'grad_norm': 2.6308858394622803, 'learning_rate': 1.1048641417205563e-05, 'epoch': 0.48}
{'loss': 5.1958, 'grad_norm': 2.6970510482788086, 'learning_rate': 1.1042347348511145e-05, 'epoch': 0.48}
{'loss': 5.2031, 'grad_norm': 3.4100899696350098, 'learning_rate': 1.103605286232425e-05, 'epoch': 0.48}
{'loss': 5.0222, 'grad_norm': 2.7991199493408203, 'learning_rate': 1.1029757961166019e-05, 'epoch': 0.48}
{'loss': 5.233, 'grad_norm': 3.0658366680145264, 'learning_rate': 1.1023462647557752e-05, 'epoch': 0.49}
{'loss': 4.9348, 'grad_norm': 3.228503704071045, 'learning_rate': 1.1017166924020921e-05, 'epoch': 0.49}
{'loss': 5.1736, 'grad_norm': 3.268268346786499, 'learning_rate': 1.101087079307716e-05, 'epoch': 0.49}
{'loss': 5.4448, 'grad_norm': 3.3896663188934326, 'learning_rate': 1.100457425724826e-05, 'epoch': 0.49}
{'loss': 5.207, 'grad_norm': 2.829782485961914, 'learning_rate': 1.0998277319056181e-05, 'epoch': 0.49}
{'loss': 5.4676, 'grad_norm': 3.0273756980895996, 'learning_rate': 1.0991979981023044e-05, 'epoch': 0.49}
{'loss': 5.2469, 'grad_norm': 4.032927989959717, 'learning_rate': 1.098568224567113e-05, 'epoch': 0.49}
{'loss': 5.0688, 'grad_norm': 2.352430582046509, 'learning_rate': 1.0979384115522871e-05, 'epoch': 0.49}
{'loss': 5.0843, 'grad_norm': 2.4382543563842773, 'learning_rate': 1.097308559310087e-05, 'epoch': 0.49}
{'loss': 5.29, 'grad_norm': 3.854240894317627, 'learning_rate': 1.0966786680927875e-05, 'epoch': 0.49}
{'loss': 5.1328, 'grad_norm': 4.377517223358154, 'learning_rate': 1.0960487381526801e-05, 'epoch': 0.49}
{'loss': 5.429, 'grad_norm': 6.455142974853516, 'learning_rate': 1.095418769742071e-05, 'epoch': 0.49}
{'loss': 5.2002, 'grad_norm': 3.443181037902832, 'learning_rate': 1.0947887631132823e-05, 'epoch': 0.49}
{'loss': 5.2528, 'grad_norm': 3.1331214904785156, 'learning_rate': 1.0941587185186512e-05, 'epoch': 0.49}
{'loss': 5.3763, 'grad_norm': 3.4761667251586914, 'learning_rate': 1.0935286362105298e-05, 'epoch': 0.49}
{'loss': 5.218, 'grad_norm': 2.6563236713409424, 'learning_rate': 1.092898516441286e-05, 'epoch': 0.49}
{'loss': 5.3988, 'grad_norm': 2.798748016357422, 'learning_rate': 1.092268359463302e-05, 'epoch': 0.49}
{'loss': 5.2504, 'grad_norm': 2.439577341079712, 'learning_rate': 1.0916381655289756e-05, 'epoch': 0.49}
/data/pangzs/miniconda3/envs/etchat/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
                                                                                                                                                                        
{'loss': 5.0601, 'grad_norm': 2.5895915031433105, 'learning_rate': 1.091007934890719e-05, 'epoch': 0.49}
{'loss': 5.2738, 'grad_norm': 2.4580485820770264, 'learning_rate': 1.090377667800959e-05, 'epoch': 0.49}
{'loss': 5.2681, 'grad_norm': 3.262366533279419, 'learning_rate': 1.0897473645121373e-05, 'epoch': 0.49}
{'loss': 5.438, 'grad_norm': 3.523437738418579, 'learning_rate': 1.0891170252767094e-05, 'epoch': 0.49}
{'loss': 5.32, 'grad_norm': 2.447067975997925, 'learning_rate': 1.0884866503471463e-05, 'epoch': 0.49}
{'loss': 5.4269, 'grad_norm': 3.5199687480926514, 'learning_rate': 1.0878562399759324e-05, 'epoch': 0.49}
{'loss': 5.0148, 'grad_norm': 3.469522714614868, 'learning_rate': 1.087225794415567e-05, 'epoch': 0.49}
{'loss': 5.1192, 'grad_norm': 2.6163723468780518, 'learning_rate': 1.0865953139185625e-05, 'epoch': 0.49}
{'loss': 5.3842, 'grad_norm': 2.826369047164917, 'learning_rate': 1.0859647987374467e-05, 'epoch': 0.49}
{'loss': 5.3713, 'grad_norm': 3.3605456352233887, 'learning_rate': 1.0853342491247598e-05, 'epoch': 0.49}
{'loss': 4.8952, 'grad_norm': 2.719561815261841, 'learning_rate': 1.084703665333057e-05, 'epoch': 0.49}
{'loss': 5.1155, 'grad_norm': 2.7125349044799805, 'learning_rate': 1.0840730476149064e-05, 'epoch': 0.49}
{'loss': 5.2119, 'grad_norm': 2.830106258392334, 'learning_rate': 1.0834423962228902e-05, 'epoch': 0.49}
{'loss': 4.9165, 'grad_norm': 2.922100782394409, 'learning_rate': 1.0828117114096035e-05, 'epoch': 0.49}
{'loss': 5.2327, 'grad_norm': 3.6787235736846924, 'learning_rate': 1.0821809934276555e-05, 'epoch': 0.49}
{'loss': 5.1596, 'grad_norm': 2.791640520095825, 'learning_rate': 1.0815502425296685e-05, 'epoch': 0.49}
{'loss': 5.1343, 'grad_norm': 2.712594747543335, 'learning_rate': 1.0809194589682772e-05, 'epoch': 0.49}
{'loss': 5.1654, 'grad_norm': 2.500203847885132, 'learning_rate': 1.0802886429961303e-05, 'epoch': 0.49}
{'loss': 5.1444, 'grad_norm': 2.8512964248657227, 'learning_rate': 1.0796577948658893e-05, 'epoch': 0.49}
{'loss': 5.5711, 'grad_norm': 3.5017189979553223, 'learning_rate': 1.0790269148302283e-05, 'epoch': 0.49}
{'loss': 5.411, 'grad_norm': 3.417323350906372, 'learning_rate': 1.0783960031418345e-05, 'epoch': 0.49}
{'loss': 5.2459, 'grad_norm': 3.038386821746826, 'learning_rate': 1.0777650600534076e-05, 'epoch': 0.49}
{'loss': 5.3566, 'grad_norm': 2.7915027141571045, 'learning_rate': 1.0771340858176595e-05, 'epoch': 0.49}
{'loss': 5.471, 'grad_norm': 3.079686164855957, 'learning_rate': 1.0765030806873155e-05, 'epoch': 0.49}
{'loss': 5.0722, 'grad_norm': 3.0218985080718994, 'learning_rate': 1.0758720449151125e-05, 'epoch': 0.49}
{'loss': 5.4539, 'grad_norm': 3.2038495540618896, 'learning_rate': 1.0752409787538e-05, 'epoch': 0.49}
{'loss': 5.1378, 'grad_norm': 2.6165058612823486, 'learning_rate': 1.0746098824561397e-05, 'epoch': 0.49}
{'loss': 5.1604, 'grad_norm': 3.350327253341675, 'learning_rate': 1.0739787562749049e-05, 'epoch': 0.49}
{'loss': 5.4545, 'grad_norm': 2.5490972995758057, 'learning_rate': 1.0733476004628817e-05, 'epoch': 0.49}
{'loss': 5.1781, 'grad_norm': 2.946518659591675, 'learning_rate': 1.0727164152728671e-05, 'epoch': 0.49}
