  0%|                                                                                                                                                                                  | 0/5118 [00:00<?, ?it/s]/data/pangzs/miniconda3/envs/etchat/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
You are not running the flash-attention implementation, expect numerical differences.
                                                                                                                                                                                                                
{'loss': 6.1578, 'grad_norm': 0.0, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 3.3288, 'grad_norm': 1.629486083984375, 'learning_rate': 9.30439942498343e-06, 'epoch': 0.54}
{'loss': 2.977, 'grad_norm': 1.9732719659805298, 'learning_rate': 9.298086142107436e-06, 'epoch': 0.54}
{'loss': 3.3884, 'grad_norm': 2.298091411590576, 'learning_rate': 9.291773140369732e-06, 'epoch': 0.54}
{'loss': 3.2486, 'grad_norm': 2.8839330673217773, 'learning_rate': 9.28546042229887e-06, 'epoch': 0.54}
{'loss': 3.3642, 'grad_norm': 1.8680620193481445, 'learning_rate': 9.279147990423297e-06, 'epoch': 0.54}
{'loss': 3.2347, 'grad_norm': 1.6292802095413208, 'learning_rate': 9.272835847271332e-06, 'epoch': 0.54}
{'loss': 3.3581, 'grad_norm': 2.2655029296875, 'learning_rate': 9.266523995371186e-06, 'epoch': 0.54}
{'loss': 3.3728, 'grad_norm': 2.6459994316101074, 'learning_rate': 9.260212437250955e-06, 'epoch': 0.54}
{'loss': 3.331, 'grad_norm': 2.246098279953003, 'learning_rate': 9.253901175438607e-06, 'epoch': 0.54}
{'loss': 3.0169, 'grad_norm': 2.3856945037841797, 'learning_rate': 9.247590212462001e-06, 'epoch': 0.54}
{'loss': 3.0305, 'grad_norm': 2.5239779949188232, 'learning_rate': 9.241279550848877e-06, 'epoch': 0.54}
{'loss': 3.4413, 'grad_norm': 1.6677676439285278, 'learning_rate': 9.234969193126847e-06, 'epoch': 0.54}
{'loss': 3.3544, 'grad_norm': 2.0461957454681396, 'learning_rate': 9.228659141823407e-06, 'epoch': 0.54}
{'loss': 3.2806, 'grad_norm': 1.6281224489212036, 'learning_rate': 9.222349399465927e-06, 'epoch': 0.54}
{'loss': 3.2676, 'grad_norm': 1.9383314847946167, 'learning_rate': 9.216039968581656e-06, 'epoch': 0.54}
{'loss': 3.3426, 'grad_norm': 1.7285244464874268, 'learning_rate': 9.209730851697718e-06, 'epoch': 0.54}
{'loss': 3.236, 'grad_norm': 1.7280243635177612, 'learning_rate': 9.203422051341109e-06, 'epoch': 0.54}
{'loss': 3.4843, 'grad_norm': 1.8027466535568237, 'learning_rate': 9.197113570038699e-06, 'epoch': 0.54}
{'loss': 3.4765, 'grad_norm': 1.8500934839248657, 'learning_rate': 9.190805410317231e-06, 'epoch': 0.54}
{'loss': 3.385, 'grad_norm': 1.8210808038711548, 'learning_rate': 9.184497574703318e-06, 'epoch': 0.54}
{'loss': 3.1465, 'grad_norm': 1.950742483139038, 'learning_rate': 9.178190065723447e-06, 'epoch': 0.54}
{'loss': 3.1521, 'grad_norm': 1.8709710836410522, 'learning_rate': 9.171882885903967e-06, 'epoch': 0.54}
{'loss': 3.8548, 'grad_norm': 3.191087484359741, 'learning_rate': 9.165576037771102e-06, 'epoch': 0.54}
{'loss': 3.0783, 'grad_norm': 1.9403094053268433, 'learning_rate': 9.159269523850939e-06, 'epoch': 0.54}
{'loss': 3.6189, 'grad_norm': 1.704183578491211, 'learning_rate': 9.152963346669432e-06, 'epoch': 0.54}
{'loss': 3.2875, 'grad_norm': 1.7900750637054443, 'learning_rate': 9.146657508752404e-06, 'epoch': 0.54}
{'loss': 3.0956, 'grad_norm': 1.774586796760559, 'learning_rate': 9.140352012625538e-06, 'epoch': 0.54}
{'loss': 3.18, 'grad_norm': 1.8621946573257446, 'learning_rate': 9.134046860814377e-06, 'epoch': 0.54}
{'loss': 3.3769, 'grad_norm': 1.8407200574874878, 'learning_rate': 9.127742055844334e-06, 'epoch': 0.54}
{'loss': 3.1058, 'grad_norm': 1.857352375984192, 'learning_rate': 9.121437600240679e-06, 'epoch': 0.54}
{'loss': 3.3978, 'grad_norm': 1.9877783060073853, 'learning_rate': 9.11513349652854e-06, 'epoch': 0.54}
{'loss': 3.3113, 'grad_norm': 1.6806962490081787, 'learning_rate': 9.108829747232909e-06, 'epoch': 0.54}
{'loss': 3.2746, 'grad_norm': 1.8716329336166382, 'learning_rate': 9.102526354878632e-06, 'epoch': 0.54}
{'loss': 3.4215, 'grad_norm': 2.0818803310394287, 'learning_rate': 9.096223321990414e-06, 'epoch': 0.54}
{'loss': 3.2718, 'grad_norm': 2.6726064682006836, 'learning_rate': 9.089920651092812e-06, 'epoch': 0.54}
{'loss': 3.1293, 'grad_norm': 1.745165228843689, 'learning_rate': 9.083618344710246e-06, 'epoch': 0.54}
{'loss': 3.2576, 'grad_norm': 1.4030944108963013, 'learning_rate': 9.07731640536698e-06, 'epoch': 0.54}
{'loss': 3.1633, 'grad_norm': 1.6154145002365112, 'learning_rate': 9.071014835587144e-06, 'epoch': 0.55}
{'loss': 3.0296, 'grad_norm': 2.1424074172973633, 'learning_rate': 9.064713637894706e-06, 'epoch': 0.55}
{'loss': 3.316, 'grad_norm': 2.401587963104248, 'learning_rate': 9.058412814813493e-06, 'epoch': 0.55}
{'loss': 3.2765, 'grad_norm': 2.6923091411590576, 'learning_rate': 9.05211236886718e-06, 'epoch': 0.55}
{'loss': 3.3331, 'grad_norm': 2.120173931121826, 'learning_rate': 9.045812302579293e-06, 'epoch': 0.55}
{'loss': 3.3284, 'grad_norm': 3.0685629844665527, 'learning_rate': 9.039512618473202e-06, 'epoch': 0.55}
{'loss': 3.1487, 'grad_norm': 1.553029179573059, 'learning_rate': 9.033213319072126e-06, 'epoch': 0.55}
{'loss': 3.2629, 'grad_norm': 1.8186471462249756, 'learning_rate': 9.026914406899134e-06, 'epoch': 0.55}
{'loss': 3.3182, 'grad_norm': 2.1085150241851807, 'learning_rate': 9.02061588447713e-06, 'epoch': 0.55}
{'loss': 3.4033, 'grad_norm': 1.8656831979751587, 'learning_rate': 9.014317754328873e-06, 'epoch': 0.55}
{'loss': 2.9228, 'grad_norm': 1.6459596157073975, 'learning_rate': 9.008020018976959e-06, 'epoch': 0.55}
{'loss': 3.3049, 'grad_norm': 1.9966530799865723, 'learning_rate': 9.00172268094382e-06, 'epoch': 0.55}
{'loss': 3.2204, 'grad_norm': 1.608593463897705, 'learning_rate': 8.995425742751743e-06, 'epoch': 0.55}
{'loss': 3.4338, 'grad_norm': 2.01985502243042, 'learning_rate': 8.989129206922844e-06, 'epoch': 0.55}
{'loss': 3.4447, 'grad_norm': 1.977291464805603, 'learning_rate': 8.98283307597908e-06, 'epoch': 0.55}
{'loss': 3.4335, 'grad_norm': 2.2243118286132812, 'learning_rate': 8.97653735244225e-06, 'epoch': 0.55}
{'loss': 3.2649, 'grad_norm': 1.6717989444732666, 'learning_rate': 8.970242038833985e-06, 'epoch': 0.55}
{'loss': 3.4107, 'grad_norm': 1.6561391353607178, 'learning_rate': 8.963947137675754e-06, 'epoch': 0.55}
{'loss': 3.4001, 'grad_norm': 1.7511487007141113, 'learning_rate': 8.95765265148886e-06, 'epoch': 0.55}
{'loss': 3.296, 'grad_norm': 1.7797560691833496, 'learning_rate': 8.951358582794438e-06, 'epoch': 0.55}
{'loss': 3.4436, 'grad_norm': 1.8536416292190552, 'learning_rate': 8.945064934113464e-06, 'epoch': 0.55}
{'loss': 3.1614, 'grad_norm': 1.784179449081421, 'learning_rate': 8.938771707966733e-06, 'epoch': 0.55}
{'loss': 3.5582, 'grad_norm': 2.412264347076416, 'learning_rate': 8.93247890687488e-06, 'epoch': 0.55}
{'loss': 3.2137, 'grad_norm': 1.6149781942367554, 'learning_rate': 8.92618653335837e-06, 'epoch': 0.55}
{'loss': 3.3368, 'grad_norm': 1.8769557476043701, 'learning_rate': 8.919894589937492e-06, 'epoch': 0.55}
{'loss': 3.1801, 'grad_norm': 1.492821455001831, 'learning_rate': 8.913603079132361e-06, 'epoch': 0.55}
{'loss': 3.3716, 'grad_norm': 2.2145702838897705, 'learning_rate': 8.907312003462926e-06, 'epoch': 0.55}
{'loss': 3.2797, 'grad_norm': 2.1321206092834473, 'learning_rate': 8.901021365448959e-06, 'epoch': 0.55}
{'loss': 3.0439, 'grad_norm': 1.886189579963684, 'learning_rate': 8.894731167610054e-06, 'epoch': 0.55}
{'loss': 3.2591, 'grad_norm': 1.93871009349823, 'learning_rate': 8.888441412465631e-06, 'epoch': 0.55}
{'loss': 3.2932, 'grad_norm': 1.9777367115020752, 'learning_rate': 8.88215210253493e-06, 'epoch': 0.55}
{'loss': 3.4682, 'grad_norm': 2.1006243228912354, 'learning_rate': 8.87586324033702e-06, 'epoch': 0.55}
{'loss': 3.546, 'grad_norm': 2.164656400680542, 'learning_rate': 8.869574828390782e-06, 'epoch': 0.55}
{'loss': 3.301, 'grad_norm': 2.385932445526123, 'learning_rate': 8.86328686921492e-06, 'epoch': 0.55}
{'loss': 3.0804, 'grad_norm': 2.037241220474243, 'learning_rate': 8.856999365327959e-06, 'epoch': 0.55}
{'loss': 3.5175, 'grad_norm': 1.7859201431274414, 'learning_rate': 8.850712319248237e-06, 'epoch': 0.55}
{'loss': 3.5576, 'grad_norm': 2.550952434539795, 'learning_rate': 8.844425733493915e-06, 'epoch': 0.55}
{'loss': 3.1386, 'grad_norm': 1.589220404624939, 'learning_rate': 8.83813961058296e-06, 'epoch': 0.55}
{'loss': 3.18, 'grad_norm': 1.7060760259628296, 'learning_rate': 8.831853953033165e-06, 'epoch': 0.55}
{'loss': 3.1166, 'grad_norm': 1.651892900466919, 'learning_rate': 8.825568763362126e-06, 'epoch': 0.55}
{'loss': 3.3566, 'grad_norm': 2.0663955211639404, 'learning_rate': 8.81928404408726e-06, 'epoch': 0.55}
{'loss': 3.2387, 'grad_norm': 1.7386385202407837, 'learning_rate': 8.812999797725793e-06, 'epoch': 0.55}
{'loss': 3.3271, 'grad_norm': 1.9378339052200317, 'learning_rate': 8.806716026794758e-06, 'epoch': 0.55}
{'loss': 3.4489, 'grad_norm': 2.061645984649658, 'learning_rate': 8.800432733811e-06, 'epoch': 0.55}
{'loss': 3.1598, 'grad_norm': 1.6218996047973633, 'learning_rate': 8.794149921291176e-06, 'epoch': 0.55}
{'loss': 3.4809, 'grad_norm': 1.723651647567749, 'learning_rate': 8.787867591751746e-06, 'epoch': 0.55}
{'loss': 3.5419, 'grad_norm': 2.2697789669036865, 'learning_rate': 8.781585747708976e-06, 'epoch': 0.55}
{'loss': 3.6696, 'grad_norm': 2.170778512954712, 'learning_rate': 8.775304391678943e-06, 'epoch': 0.55}
{'loss': 3.1134, 'grad_norm': 1.5278027057647705, 'learning_rate': 8.769023526177524e-06, 'epoch': 0.55}
{'loss': 3.5976, 'grad_norm': 3.8746542930603027, 'learning_rate': 8.7627431537204e-06, 'epoch': 0.55}
{'loss': 3.4128, 'grad_norm': 1.9563961029052734, 'learning_rate': 8.756463276823054e-06, 'epoch': 0.55}
{'loss': 3.3553, 'grad_norm': 1.7751880884170532, 'learning_rate': 8.750183898000775e-06, 'epoch': 0.56}
{'loss': 3.2599, 'grad_norm': 2.8695249557495117, 'learning_rate': 8.743905019768646e-06, 'epoch': 0.56}
{'loss': 3.274, 'grad_norm': 1.6958411931991577, 'learning_rate': 8.737626644641553e-06, 'epoch': 0.56}
{'loss': 3.1967, 'grad_norm': 1.855346918106079, 'learning_rate': 8.731348775134182e-06, 'epoch': 0.56}
{'loss': 3.2885, 'grad_norm': 1.6926368474960327, 'learning_rate': 8.725071413761013e-06, 'epoch': 0.56}
{'loss': 3.4414, 'grad_norm': 1.900085210800171, 'learning_rate': 8.718794563036326e-06, 'epoch': 0.56}
{'loss': 3.429, 'grad_norm': 1.9214084148406982, 'learning_rate': 8.712518225474191e-06, 'epoch': 0.56}
{'loss': 3.4685, 'grad_norm': 1.8210755586624146, 'learning_rate': 8.70624240358848e-06, 'epoch': 0.56}
{'loss': 3.4295, 'grad_norm': 2.0659103393554688, 'learning_rate': 8.699967099892851e-06, 'epoch': 0.56}
{'loss': 3.263, 'grad_norm': 1.7133370637893677, 'learning_rate': 8.693692316900768e-06, 'epoch': 0.56}
{'loss': 3.3389, 'grad_norm': 2.220374345779419, 'learning_rate': 8.68741805712546e-06, 'epoch': 0.56}
{'loss': 3.302, 'grad_norm': 1.991645097732544, 'learning_rate': 8.681144323079973e-06, 'epoch': 0.56}
{'loss': 3.1397, 'grad_norm': 2.1494452953338623, 'learning_rate': 8.67487111727713e-06, 'epoch': 0.56}
{'loss': 3.2798, 'grad_norm': 1.8558963537216187, 'learning_rate': 8.668598442229545e-06, 'epoch': 0.56}
{'loss': 3.363, 'grad_norm': 1.6497024297714233, 'learning_rate': 8.66232630044962e-06, 'epoch': 0.56}
{'loss': 3.3633, 'grad_norm': 1.7399213314056396, 'learning_rate': 8.656054694449541e-06, 'epoch': 0.56}
{'loss': 3.1339, 'grad_norm': 1.4729704856872559, 'learning_rate': 8.64978362674128e-06, 'epoch': 0.56}
{'loss': 3.7548, 'grad_norm': 2.3794264793395996, 'learning_rate': 8.6435130998366e-06, 'epoch': 0.56}
{'loss': 3.2506, 'grad_norm': 1.671244740486145, 'learning_rate': 8.637243116247036e-06, 'epoch': 0.56}
{'loss': 3.2766, 'grad_norm': 1.5116736888885498, 'learning_rate': 8.630973678483911e-06, 'epoch': 0.56}
{'loss': 3.1842, 'grad_norm': 3.4186363220214844, 'learning_rate': 8.624704789058331e-06, 'epoch': 0.56}
{'loss': 3.4817, 'grad_norm': 1.837556004524231, 'learning_rate': 8.618436450481182e-06, 'epoch': 0.56}
{'loss': 3.1741, 'grad_norm': 2.3532354831695557, 'learning_rate': 8.612168665263125e-06, 'epoch': 0.56}
{'loss': 3.3764, 'grad_norm': 1.7512564659118652, 'learning_rate': 8.605901435914608e-06, 'epoch': 0.56}
{'loss': 3.5221, 'grad_norm': 3.1567039489746094, 'learning_rate': 8.599634764945845e-06, 'epoch': 0.56}
{'loss': 3.3608, 'grad_norm': 1.7202516794204712, 'learning_rate': 8.593368654866835e-06, 'epoch': 0.56}
{'loss': 3.2568, 'grad_norm': 1.4420034885406494, 'learning_rate': 8.587103108187352e-06, 'epoch': 0.56}
{'loss': 3.2127, 'grad_norm': 2.231815814971924, 'learning_rate': 8.580838127416937e-06, 'epoch': 0.56}
{'loss': 3.1917, 'grad_norm': 1.929758906364441, 'learning_rate': 8.574573715064913e-06, 'epoch': 0.56}
{'loss': 3.3065, 'grad_norm': 3.61950945854187, 'learning_rate': 8.56830987364037e-06, 'epoch': 0.56}
{'loss': 3.3238, 'grad_norm': 1.8523153066635132, 'learning_rate': 8.562046605652174e-06, 'epoch': 0.56}
{'loss': 3.1388, 'grad_norm': 2.026010036468506, 'learning_rate': 8.555783913608955e-06, 'epoch': 0.56}
{'loss': 3.0985, 'grad_norm': 1.7744688987731934, 'learning_rate': 8.549521800019115e-06, 'epoch': 0.56}
{'loss': 3.4839, 'grad_norm': 1.9693659543991089, 'learning_rate': 8.543260267390824e-06, 'epoch': 0.56}
{'loss': 3.3281, 'grad_norm': 1.632914662361145, 'learning_rate': 8.536999318232025e-06, 'epoch': 0.56}
{'loss': 3.3435, 'grad_norm': 1.770296573638916, 'learning_rate': 8.53073895505042e-06, 'epoch': 0.56}
{'loss': 3.1903, 'grad_norm': 1.5744034051895142, 'learning_rate': 8.52447918035348e-06, 'epoch': 0.56}
{'loss': 3.1667, 'grad_norm': 2.227762222290039, 'learning_rate': 8.518219996648435e-06, 'epoch': 0.56}
{'loss': 3.2695, 'grad_norm': 2.2701222896575928, 'learning_rate': 8.511961406442286e-06, 'epoch': 0.56}
{'loss': 3.3335, 'grad_norm': 1.8528965711593628, 'learning_rate': 8.505703412241793e-06, 'epoch': 0.56}
{'loss': 3.2859, 'grad_norm': 1.948003888130188, 'learning_rate': 8.499446016553475e-06, 'epoch': 0.56}
{'loss': 3.61, 'grad_norm': 2.0176658630371094, 'learning_rate': 8.493189221883615e-06, 'epoch': 0.56}
{'loss': 3.1449, 'grad_norm': 1.6863677501678467, 'learning_rate': 8.486933030738252e-06, 'epoch': 0.56}
{'loss': 3.3057, 'grad_norm': 1.870155930519104, 'learning_rate': 8.480677445623187e-06, 'epoch': 0.56}
{'loss': 3.305, 'grad_norm': 2.5842232704162598, 'learning_rate': 8.474422469043974e-06, 'epoch': 0.56}
{'loss': 3.4359, 'grad_norm': 2.1110739707946777, 'learning_rate': 8.468168103505926e-06, 'epoch': 0.56}
{'loss': 3.4145, 'grad_norm': 1.8285572528839111, 'learning_rate': 8.461914351514109e-06, 'epoch': 0.56}
{'loss': 3.1498, 'grad_norm': 2.295187473297119, 'learning_rate': 8.455661215573345e-06, 'epoch': 0.56}
{'loss': 3.1892, 'grad_norm': 2.007172107696533, 'learning_rate': 8.449408698188212e-06, 'epoch': 0.56}
{'loss': 3.3792, 'grad_norm': 1.569831371307373, 'learning_rate': 8.443156801863037e-06, 'epoch': 0.56}
{'loss': 3.379, 'grad_norm': 2.1077733039855957, 'learning_rate': 8.436905529101896e-06, 'epoch': 0.56}
{'loss': 3.1986, 'grad_norm': 2.029109001159668, 'learning_rate': 8.430654882408619e-06, 'epoch': 0.57}
{'loss': 3.4719, 'grad_norm': 2.043635368347168, 'learning_rate': 8.424404864286784e-06, 'epoch': 0.57}
{'loss': 3.403, 'grad_norm': 2.1738412380218506, 'learning_rate': 8.418155477239718e-06, 'epoch': 0.57}
{'loss': 3.3354, 'grad_norm': 1.5791804790496826, 'learning_rate': 8.411906723770493e-06, 'epoch': 0.57}
{'loss': 3.5031, 'grad_norm': 1.7264105081558228, 'learning_rate': 8.40565860638193e-06, 'epoch': 0.57}
{'loss': 3.2698, 'grad_norm': 2.0475714206695557, 'learning_rate': 8.399411127576597e-06, 'epoch': 0.57}
{'loss': 3.4842, 'grad_norm': 3.520343542098999, 'learning_rate': 8.393164289856797e-06, 'epoch': 0.57}
{'loss': 3.3449, 'grad_norm': 2.143245220184326, 'learning_rate': 8.386918095724584e-06, 'epoch': 0.57}
{'loss': 3.1669, 'grad_norm': 2.064450740814209, 'learning_rate': 8.380672547681757e-06, 'epoch': 0.57}
{'loss': 3.2396, 'grad_norm': 1.679184913635254, 'learning_rate': 8.374427648229845e-06, 'epoch': 0.57}
{'loss': 3.4329, 'grad_norm': 2.2379462718963623, 'learning_rate': 8.368183399870132e-06, 'epoch': 0.57}
{'loss': 3.3113, 'grad_norm': 1.9404670000076294, 'learning_rate': 8.361939805103628e-06, 'epoch': 0.57}
{'loss': 3.306, 'grad_norm': 1.748071551322937, 'learning_rate': 8.355696866431087e-06, 'epoch': 0.57}
{'loss': 2.9212, 'grad_norm': 1.7133868932724, 'learning_rate': 8.349454586353e-06, 'epoch': 0.57}
{'loss': 3.1243, 'grad_norm': 2.0603606700897217, 'learning_rate': 8.343212967369598e-06, 'epoch': 0.57}
{'loss': 3.3444, 'grad_norm': 1.6846671104431152, 'learning_rate': 8.336972011980837e-06, 'epoch': 0.57}
{'loss': 3.3459, 'grad_norm': 1.8142850399017334, 'learning_rate': 8.330731722686416e-06, 'epoch': 0.57}
{'loss': 3.4925, 'grad_norm': 1.6026623249053955, 'learning_rate': 8.324492101985766e-06, 'epoch': 0.57}
{'loss': 3.3397, 'grad_norm': 1.799163579940796, 'learning_rate': 8.31825315237805e-06, 'epoch': 0.57}
{'loss': 3.0174, 'grad_norm': 2.1291379928588867, 'learning_rate': 8.312014876362157e-06, 'epoch': 0.57}
{'loss': 3.4938, 'grad_norm': 2.0722100734710693, 'learning_rate': 8.305777276436712e-06, 'epoch': 0.57}
{'loss': 3.0759, 'grad_norm': 2.6048319339752197, 'learning_rate': 8.299540355100066e-06, 'epoch': 0.57}
{'loss': 3.4849, 'grad_norm': 2.132009506225586, 'learning_rate': 8.293304114850302e-06, 'epoch': 0.57}
{'loss': 3.5506, 'grad_norm': 1.9197803735733032, 'learning_rate': 8.287068558185225e-06, 'epoch': 0.57}
{'loss': 3.1694, 'grad_norm': 1.9530165195465088, 'learning_rate': 8.280833687602372e-06, 'epoch': 0.57}
{'loss': 3.2741, 'grad_norm': 1.8314599990844727, 'learning_rate': 8.274599505599002e-06, 'epoch': 0.57}
{'loss': 3.327, 'grad_norm': 1.68533194065094, 'learning_rate': 8.268366014672095e-06, 'epoch': 0.57}
{'loss': 3.3093, 'grad_norm': 2.4053938388824463, 'learning_rate': 8.262133217318363e-06, 'epoch': 0.57}
{'loss': 3.0415, 'grad_norm': 1.6180496215820312, 'learning_rate': 8.255901116034231e-06, 'epoch': 0.57}
{'loss': 3.2762, 'grad_norm': 1.5623517036437988, 'learning_rate': 8.249669713315849e-06, 'epoch': 0.57}
{'loss': 3.1668, 'grad_norm': 5.926464080810547, 'learning_rate': 8.24343901165909e-06, 'epoch': 0.57}
{'loss': 3.6351, 'grad_norm': 2.554762601852417, 'learning_rate': 8.237209013559542e-06, 'epoch': 0.57}
{'loss': 3.2769, 'grad_norm': 2.1657140254974365, 'learning_rate': 8.230979721512511e-06, 'epoch': 0.57}
{'loss': 3.5253, 'grad_norm': 2.161257028579712, 'learning_rate': 8.224751138013025e-06, 'epoch': 0.57}
{'loss': 3.2979, 'grad_norm': 1.8583451509475708, 'learning_rate': 8.21852326555582e-06, 'epoch': 0.57}
{'loss': 3.4897, 'grad_norm': 2.04550838470459, 'learning_rate': 8.212296106635358e-06, 'epoch': 0.57}
{'loss': 3.482, 'grad_norm': 1.8906645774841309, 'learning_rate': 8.206069663745806e-06, 'epoch': 0.57}
{'loss': 3.2696, 'grad_norm': 2.0500810146331787, 'learning_rate': 8.19984393938105e-06, 'epoch': 0.57}
{'loss': 3.2808, 'grad_norm': 2.444793224334717, 'learning_rate': 8.193618936034683e-06, 'epoch': 0.57}
{'loss': 3.265, 'grad_norm': 1.6761330366134644, 'learning_rate': 8.187394656200013e-06, 'epoch': 0.57}
{'loss': 3.4324, 'grad_norm': 1.8857158422470093, 'learning_rate': 8.181171102370062e-06, 'epoch': 0.57}
{'loss': 3.3188, 'grad_norm': 2.5476956367492676, 'learning_rate': 8.174948277037548e-06, 'epoch': 0.57}
{'loss': 3.4524, 'grad_norm': 2.6573665142059326, 'learning_rate': 8.168726182694913e-06, 'epoch': 0.57}
{'loss': 3.1776, 'grad_norm': 1.7416995763778687, 'learning_rate': 8.162504821834296e-06, 'epoch': 0.57}
{'loss': 3.2182, 'grad_norm': 1.7499597072601318, 'learning_rate': 8.156284196947549e-06, 'epoch': 0.57}
{'loss': 3.2707, 'grad_norm': 2.1803486347198486, 'learning_rate': 8.150064310526217e-06, 'epoch': 0.57}
{'loss': 3.1911, 'grad_norm': 1.6574788093566895, 'learning_rate': 8.143845165061564e-06, 'epoch': 0.57}
{'loss': 3.262, 'grad_norm': 1.7633544206619263, 'learning_rate': 8.13762676304455e-06, 'epoch': 0.57}
{'loss': 3.158, 'grad_norm': 1.8539773225784302, 'learning_rate': 8.131409106965836e-06, 'epoch': 0.57}
{'loss': 3.3106, 'grad_norm': 3.2481582164764404, 'learning_rate': 8.125192199315788e-06, 'epoch': 0.57}
{'loss': 3.2683, 'grad_norm': 2.018996000289917, 'learning_rate': 8.11897604258447e-06, 'epoch': 0.57}
{'loss': 3.0759, 'grad_norm': 1.6244041919708252, 'learning_rate': 8.112760639261646e-06, 'epoch': 0.58}
{'loss': 3.3214, 'grad_norm': 2.007455825805664, 'learning_rate': 8.106545991836778e-06, 'epoch': 0.58}
{'loss': 3.5481, 'grad_norm': 2.36496639251709, 'learning_rate': 8.100332102799026e-06, 'epoch': 0.58}
{'loss': 3.4124, 'grad_norm': 3.945373773574829, 'learning_rate': 8.094118974637245e-06, 'epoch': 0.58}
{'loss': 3.3335, 'grad_norm': 1.7971115112304688, 'learning_rate': 8.087906609839984e-06, 'epoch': 0.58}
{'loss': 3.1448, 'grad_norm': 1.5184434652328491, 'learning_rate': 8.081695010895489e-06, 'epoch': 0.58}
{'loss': 3.2361, 'grad_norm': 2.491354465484619, 'learning_rate': 8.075484180291702e-06, 'epoch': 0.58}
{'loss': 3.3315, 'grad_norm': 1.6613357067108154, 'learning_rate': 8.069274120516249e-06, 'epoch': 0.58}
{'loss': 3.5153, 'grad_norm': 1.9488402605056763, 'learning_rate': 8.06306483405645e-06, 'epoch': 0.58}
{'loss': 3.3276, 'grad_norm': 2.077136278152466, 'learning_rate': 8.056856323399321e-06, 'epoch': 0.58}
{'loss': 3.2335, 'grad_norm': 1.9548723697662354, 'learning_rate': 8.050648591031562e-06, 'epoch': 0.58}
{'loss': 3.3917, 'grad_norm': 1.937058448791504, 'learning_rate': 8.044441639439564e-06, 'epoch': 0.58}
{'loss': 3.2783, 'grad_norm': 1.7778197526931763, 'learning_rate': 8.038235471109401e-06, 'epoch': 0.58}
{'loss': 3.0376, 'grad_norm': 1.897749662399292, 'learning_rate': 8.03203008852684e-06, 'epoch': 0.58}
{'loss': 3.1984, 'grad_norm': 1.7645418643951416, 'learning_rate': 8.025825494177324e-06, 'epoch': 0.58}
{'loss': 3.371, 'grad_norm': 1.9544209241867065, 'learning_rate': 8.01962169054599e-06, 'epoch': 0.58}
{'loss': 3.4654, 'grad_norm': 1.597947359085083, 'learning_rate': 8.013418680117652e-06, 'epoch': 0.58}
{'loss': 3.477, 'grad_norm': 1.7577861547470093, 'learning_rate': 8.007216465376809e-06, 'epoch': 0.58}
{'loss': 3.5152, 'grad_norm': 1.8979648351669312, 'learning_rate': 8.00101504880764e-06, 'epoch': 0.58}
{'loss': 3.4267, 'grad_norm': 1.8065640926361084, 'learning_rate': 7.994814432894008e-06, 'epoch': 0.58}
{'loss': 3.0797, 'grad_norm': 1.8383651971817017, 'learning_rate': 7.988614620119446e-06, 'epoch': 0.58}
{'loss': 3.3885, 'grad_norm': 3.3705554008483887, 'learning_rate': 7.982415612967177e-06, 'epoch': 0.58}
{'loss': 3.1093, 'grad_norm': 1.6792610883712769, 'learning_rate': 7.976217413920093e-06, 'epoch': 0.58}
{'loss': 3.3445, 'grad_norm': 1.7886372804641724, 'learning_rate': 7.970020025460765e-06, 'epoch': 0.58}
{'loss': 3.3285, 'grad_norm': 1.787392258644104, 'learning_rate': 7.963823450071442e-06, 'epoch': 0.58}
{'loss': 3.1842, 'grad_norm': 1.6136555671691895, 'learning_rate': 7.957627690234042e-06, 'epoch': 0.58}
{'loss': 3.4871, 'grad_norm': 1.7761893272399902, 'learning_rate': 7.95143274843016e-06, 'epoch': 0.58}
{'loss': 3.3287, 'grad_norm': 1.848379373550415, 'learning_rate': 7.945238627141063e-06, 'epoch': 0.58}
{'loss': 3.0888, 'grad_norm': 1.6639453172683716, 'learning_rate': 7.93904532884769e-06, 'epoch': 0.58}
{'loss': 3.2586, 'grad_norm': 1.873842716217041, 'learning_rate': 7.932852856030646e-06, 'epoch': 0.58}
{'loss': 3.2256, 'grad_norm': 1.603521466255188, 'learning_rate': 7.926661211170213e-06, 'epoch': 0.58}
{'loss': 2.9763, 'grad_norm': 1.925184965133667, 'learning_rate': 7.920470396746334e-06, 'epoch': 0.58}
{'loss': 3.2098, 'grad_norm': 2.5130696296691895, 'learning_rate': 7.914280415238624e-06, 'epoch': 0.58}
{'loss': 3.3572, 'grad_norm': 2.028801918029785, 'learning_rate': 7.90809126912636e-06, 'epoch': 0.58}
{'loss': 3.1571, 'grad_norm': 2.259251117706299, 'learning_rate': 7.90190296088849e-06, 'epoch': 0.58}
{'loss': 3.314, 'grad_norm': 1.7727346420288086, 'learning_rate': 7.895715493003623e-06, 'epoch': 0.58}
